JudgeName,FullAssignment,Assignment,Date,AssignmentType,StartDate,WorkType,Week,County,Circuit,Days
COTTINGHAM,Dillon GS,Dillon GS,2000-12-05,Single,2000-12-04,GS,49-2000,Dillon,4,1.0
COTTINGHAM,Dillon GS,Dillon GS,2000-12-06,Single,2000-12-04,GS,49-2000,Dillon,4,1.0
COTTINGHAM,Dillon GS,Dillon GS,2000-12-07,Single,2000-12-04,GS,49-2000,Dillon,4,1.0
COTTINGHAM,Dillon GS,Dillon GS,2000-12-08,Single,2000-12-04,GS,49-2000,Dillon,4,1.0
HUGHSTON,Dorchester CP,Dorchester CP,2000-12-04,Single,2000-12-04,CP,49-2000,Dorchester,1,1.0
HUGHSTON,Dorchester CP,Dorchester CP,2000-12-05,Single,2000-12-04,CP,49-2000,Dorchester,1,1.0
HUGHSTON,Dorchester CP,Dorchester CP,2000-12-06,Single,2000-12-04,CP,49-2000,Dorchester,1,1.0
HUGHSTON,Dorchester CP,Dorchester CP,2000-12-07,Single,2000-12-04,CP,49-2000,Dorchester,1,1.0
HUGHSTON,Dorchester CP,Dorchester CP,2000-12-08,Single,2000-12-04,CP,49-2000,Dorchester,1,1.0
PYLE,Pickens CP,Pickens CP,2000-12-04,Single,2000-12-04,CP,49-2000,Pickens,13,1.0
PYLE,Pickens CP,Pickens CP,2000-12-05,Single,2000-12-04,CP,49-2000,Pickens,13,1.0
PYLE,Pickens CP,Pickens CP,2000-12-06,Single,2000-12-04,CP,49-2000,Pickens,13,1.0
PYLE,Pickens CP,Pickens CP,2000-12-07,Single,2000-12-04,CP,49-2000,Pickens,13,1.0
PYLE,Pickens CP,Pickens CP,2000-12-08,Single,2000-12-04,CP,49-2000,Pickens,13,1.0
SMOAK,Spartanburg GS,Spartanburg GS,2000-12-04,Single,2000-12-04,GS,49-2000,Spartanburg,7,1.0
SMOAK,Spartanburg GS,Spartanburg GS,2000-12-05,Single,2000-12-04,GS,49-2000,Spartanburg,7,1.0
SMOAK,Spartanburg GS,Spartanburg GS,2000-12-06,Single,2000-12-04,GS,49-2000,Spartanburg,7,1.0
SMOAK,Spartanburg GS,Spartanburg GS,2000-12-07,Single,2000-12-04,GS,49-2000,Spartanburg,7,1.0
SMOAK,Spartanburg GS,Spartanburg GS,2000-12-08,Single,2000-12-04,GS,49-2000,Spartanburg,7,1.0
COOPER GT,X,X,2000-12-04,Single,2000-12-04,X,49-2000,X,na,1.0
COOPER GT,X,X,2000-12-05,Single,2000-12-04,X,49-2000,X,na,1.0
COOPER GT,X,X,2000-12-06,Single,2000-12-04,X,49-2000,X,na,1.0
COOPER GT,X,X,2000-12-07,Single,2000-12-04,X,49-2000,X,na,1.0
COOPER GT,X,X,2000-12-08,Single,2000-12-04,X,49-2000,X,na,1.0
NEWMAN,Clarendon CP,Clarendon CP,2000-12-04,Single,2000-12-04,CP,49-2000,Clarendon,3,1.0
NEWMAN,Clarendon CP,Clarendon CP,2000-12-05,Single,2000-12-04,CP,49-2000,Clarendon,3,1.0
NEWMAN,Clarendon CP,Clarendon CP,2000-12-06,Single,2000-12-04,CP,49-2000,Clarendon,3,1.0
NEWMAN,Clarendon CP,Clarendon CP,2000-12-07,Single,2000-12-04,CP,49-2000,Clarendon,3,1.0
NEWMAN,Clarendon CP,Clarendon CP,2000-12-08,Single,2000-12-04,CP,49-2000,Clarendon,3,1.0
ALFORD,York GS,York GS,2000-12-11,Single,2000-12-11,GS,50-2000,York,16,1.0
ALFORD,York GS,York GS,2000-12-12,Single,2000-12-11,GS,50-2000,York,16,1.0
ALFORD,York GS,York GS,2000-12-13,Single,2000-12-11,GS,50-2000,York,16,1.0
ALFORD,York GS,York GS,2000-12-14,Single,2000-12-11,GS,50-2000,York,16,1.0
ALFORD,York GS,York GS,2000-12-15,Single,2000-12-11,GS,50-2000,York,16,1.0
BARBER,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
BARBER,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
BARBER,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
BARBER,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
BARBER,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
BAXLEY,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
BAXLEY,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
BAXLEY,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
BAXLEY,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
BAXLEY,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
BEATTY,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
BEATTY,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
BEATTY,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
BEATTY,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
BEATTY,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
BREEDEN,Horry CP,Horry CP,2000-12-11,Single,2000-12-11,CP,50-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-12-12,Single,2000-12-11,CP,50-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-12-13,Single,2000-12-11,CP,50-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-12-14,Single,2000-12-11,CP,50-2000,Horry,15,1.0
BREEDEN,Horry CP,Horry CP,2000-12-15,Single,2000-12-11,CP,50-2000,Horry,15,1.0
BROGDON,Marion CP,Marion CP,2000-12-11,Single,2000-12-11,CP,50-2000,Marion,12,1.0
BROGDON,Marion CP,Marion CP,2000-12-12,Single,2000-12-11,CP,50-2000,Marion,12,1.0
BROGDON,Marion CP,Marion CP,2000-12-13,Single,2000-12-11,CP,50-2000,Marion,12,1.0
BROGDON,Marion CP,Marion CP,2000-12-14,Single,2000-12-11,CP,50-2000,Marion,12,1.0
BROGDON,Marion CP,Marion CP,2000-12-15,Single,2000-12-11,CP,50-2000,Marion,12,1.0
BUCKNER,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
BUCKNER,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
BUCKNER,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
BUCKNER,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
BUCKNER,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
BURCH,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
BURCH,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
BURCH,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
BURCH,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
BURCH,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
CLARY,Medical,Medical,2000-12-11,Single,2000-12-11,Medical,50-2000,Medical,na,1.0
CLARY,Medical,Medical,2000-12-12,Single,2000-12-11,Medical,50-2000,Medical,na,1.0
CLARY,Medical,Medical,2000-12-13,Single,2000-12-11,Medical,50-2000,Medical,na,1.0
CLARY,Medical,Medical,2000-12-14,Single,2000-12-11,Medical,50-2000,Medical,na,1.0
CLARY,Medical,Medical,2000-12-15,Single,2000-12-11,Medical,50-2000,Medical,na,1.0
COLE,Spartanburg GS,Spartanburg GS,2000-12-11,Single,2000-12-11,GS,50-2000,Spartanburg,7,1.0
COLE,Spartanburg GS,Spartanburg GS,2000-12-12,Single,2000-12-11,GS,50-2000,Spartanburg,7,1.0
COLE,Spartanburg GS,Spartanburg GS,2000-12-13,Single,2000-12-11,GS,50-2000,Spartanburg,7,1.0
COLE,Spartanburg GS,Spartanburg GS,2000-12-14,Single,2000-12-11,GS,50-2000,Spartanburg,7,1.0
COLE,Spartanburg GS,Spartanburg GS,2000-12-15,Single,2000-12-11,GS,50-2000,Spartanburg,7,1.0
COOPER TW,Lee GS + Aiken GS CC 15,Aiken GS CC,2000-12-15,MultipleSD,2000-12-11,GS CC,50-2000,Aiken,2,1.0
COOPER TW,Lee GS + Aiken GS CC 15,Lee GS,2000-12-11,MultipleSD,2000-12-11,GS,50-2000,Lee,3,1.0
COOPER TW,Lee GS + Aiken GS CC 15,Lee GS,2000-12-12,MultipleSD,2000-12-11,GS,50-2000,Lee,3,1.0
COOPER TW,Lee GS + Aiken GS CC 15,Lee GS,2000-12-13,MultipleSD,2000-12-11,GS,50-2000,Lee,3,1.0
COOPER TW,Lee GS + Aiken GS CC 15,Lee GS,2000-12-14,MultipleSD,2000-12-11,GS,50-2000,Lee,3,1.0
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Berkeley CP,2000-12-11,MultipleND,2000-12-11,CP,50-2000,Berkeley,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Sumter GS(SGJ),2000-12-11,MultipleND,2000-12-11,GS(SGJ),50-2000,Sumter,3,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Charleston CP CC,2000-12-11,MultipleND,2000-12-11,CP CC,50-2000,Charleston,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Berkeley CP,2000-12-12,MultipleND,2000-12-11,CP,50-2000,Berkeley,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Sumter GS(SGJ),2000-12-12,MultipleND,2000-12-11,GS(SGJ),50-2000,Sumter,3,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Charleston CP CC,2000-12-12,MultipleND,2000-12-11,CP CC,50-2000,Charleston,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Berkeley CP,2000-12-13,MultipleND,2000-12-11,CP,50-2000,Berkeley,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Sumter GS(SGJ),2000-12-13,MultipleND,2000-12-11,GS(SGJ),50-2000,Sumter,3,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Charleston CP CC,2000-12-13,MultipleND,2000-12-11,CP CC,50-2000,Charleston,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Berkeley CP,2000-12-14,MultipleND,2000-12-11,CP,50-2000,Berkeley,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Sumter GS(SGJ),2000-12-14,MultipleND,2000-12-11,GS(SGJ),50-2000,Sumter,3,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Charleston CP CC,2000-12-14,MultipleND,2000-12-11,CP CC,50-2000,Charleston,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Berkeley CP,2000-12-15,MultipleND,2000-12-11,CP,50-2000,Berkeley,9,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Sumter GS(SGJ),2000-12-15,MultipleND,2000-12-11,GS(SGJ),50-2000,Sumter,3,0.3333333333333333
DENNIS,Berkeley CP + Sumter GS(SGJ) + Charleston CP CC,Charleston CP CC,2000-12-15,MultipleND,2000-12-11,CP CC,50-2000,Charleston,9,0.3333333333333333
FEW,13th Cir. CPNJ,13th Cir. CPNJ,2000-12-11,Single,2000-12-11,CPNJ,50-2000,13th Cir.,13,1.0
FEW,13th Cir. CPNJ,13th Cir. CPNJ,2000-12-12,Single,2000-12-11,CPNJ,50-2000,13th Cir.,13,1.0
FEW,13th Cir. CPNJ,13th Cir. CPNJ,2000-12-13,Single,2000-12-11,CPNJ,50-2000,13th Cir.,13,1.0
FEW,13th Cir. CPNJ,13th Cir. CPNJ,2000-12-14,Single,2000-12-11,CPNJ,50-2000,13th Cir.,13,1.0
FEW,13th Cir. CPNJ,13th Cir. CPNJ,2000-12-15,Single,2000-12-11,CPNJ,50-2000,13th Cir.,13,1.0
FLOYD H,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
FLOYD H,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
FLOYD H,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
FLOYD H,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
FLOYD H,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
FLOYD S,Horry GS,Horry GS,2000-12-11,Single,2000-12-11,GS,50-2000,Horry,15,1.0
FLOYD S,Horry GS,Horry GS,2000-12-12,Single,2000-12-11,GS,50-2000,Horry,15,1.0
FLOYD S,Horry GS,Horry GS,2000-12-13,Single,2000-12-11,GS,50-2000,Horry,15,1.0
FLOYD S,Horry GS,Horry GS,2000-12-14,Single,2000-12-11,GS,50-2000,Horry,15,1.0
FLOYD S,Horry GS,Horry GS,2000-12-15,Single,2000-12-11,GS,50-2000,Horry,15,1.0
GOODE,Lancaster GS,Lancaster GS,2000-12-11,Single,2000-12-11,GS,50-2000,Lancaster,6,1.0
GOODE,Lancaster GS,Lancaster GS,2000-12-12,Single,2000-12-11,GS,50-2000,Lancaster,6,1.0
GOODE,Lancaster GS,Lancaster GS,2000-12-13,Single,2000-12-11,GS,50-2000,Lancaster,6,1.0
GOODE,Lancaster GS,Lancaster GS,2000-12-14,Single,2000-12-11,GS,50-2000,Lancaster,6,1.0
GOODE,Lancaster GS,Lancaster GS,2000-12-15,Single,2000-12-11,GS,50-2000,Lancaster,6,1.0
GOODSTEIN,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
GOODSTEIN,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
GOODSTEIN,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
GOODSTEIN,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
GOODSTEIN,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-12-11,Single,2000-12-11,GS,50-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-12-12,Single,2000-12-11,GS,50-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-12-13,Single,2000-12-11,GS,50-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-12-14,Single,2000-12-11,GS,50-2000,Beaufort,14,1.0
GREGORY,Beaufort GS,Beaufort GS,2000-12-15,Single,2000-12-11,GS,50-2000,Beaufort,14,1.0
HALL,Anderson GS,Anderson GS,2000-12-11,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
HALL,Anderson GS,Anderson GS,2000-12-12,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
HALL,Anderson GS,Anderson GS,2000-12-13,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
HALL,Anderson GS,Anderson GS,2000-12-14,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
HALL,Anderson GS,Anderson GS,2000-12-15,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
HARWELL,Florence GS,Florence GS,2000-12-11,Single,2000-12-11,GS,50-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-12-12,Single,2000-12-11,GS,50-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-12-13,Single,2000-12-11,GS,50-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-12-14,Single,2000-12-11,GS,50-2000,Florence,12,1.0
HARWELL,Florence GS,Florence GS,2000-12-15,Single,2000-12-11,GS,50-2000,Florence,12,1.0
HAYES,York GS,York GS,2000-12-11,Single,2000-12-11,GS,50-2000,York,16,1.0
HAYES,York GS,York GS,2000-12-12,Single,2000-12-11,GS,50-2000,York,16,1.0
HAYES,York GS,York GS,2000-12-13,Single,2000-12-11,GS,50-2000,York,16,1.0
HAYES,York GS,York GS,2000-12-14,Single,2000-12-11,GS,50-2000,York,16,1.0
HAYES,York GS,York GS,2000-12-15,Single,2000-12-11,GS,50-2000,York,16,1.0
JOHNSON,Anderson GS,Anderson GS,2000-12-11,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
JOHNSON,Anderson GS,Anderson GS,2000-12-12,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
JOHNSON,Anderson GS,Anderson GS,2000-12-13,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
JOHNSON,Anderson GS,Anderson GS,2000-12-14,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
JOHNSON,Anderson GS,Anderson GS,2000-12-15,Single,2000-12-11,GS,50-2000,Anderson,10,1.0
KEESLEY,Sick,Sick,2000-12-11,Single,2000-12-11,Sick,50-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-12-12,Single,2000-12-11,Sick,50-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-12-13,Single,2000-12-11,Sick,50-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-12-14,Single,2000-12-11,Sick,50-2000,Sick,na,1.0
KEESLEY,Sick,Sick,2000-12-15,Single,2000-12-11,Sick,50-2000,Sick,na,1.0
KINARD,Richland GS,Richland GS,2000-12-11,Single,2000-12-11,GS,50-2000,Richland,5,1.0
KINARD,Richland GS,Richland GS,2000-12-12,Single,2000-12-11,GS,50-2000,Richland,5,1.0
KINARD,Richland GS,Richland GS,2000-12-13,Single,2000-12-11,GS,50-2000,Richland,5,1.0
KINARD,Richland GS,Richland GS,2000-12-14,Single,2000-12-11,GS,50-2000,Richland,5,1.0
KINARD,Richland GS,Richland GS,2000-12-15,Single,2000-12-11,GS,50-2000,Richland,5,1.0
KING,Clarendon GS,Clarendon GS,2000-12-11,Single,2000-12-11,GS,50-2000,Clarendon,3,1.0
KING,Clarendon GS,Clarendon GS,2000-12-12,Single,2000-12-11,GS,50-2000,Clarendon,3,1.0
KING,Clarendon GS,Clarendon GS,2000-12-13,Single,2000-12-11,GS,50-2000,Clarendon,3,1.0
KING,Clarendon GS,Clarendon GS,2000-12-14,Single,2000-12-11,GS,50-2000,Clarendon,3,1.0
KING,Clarendon GS,Clarendon GS,2000-12-15,Single,2000-12-11,GS,50-2000,Clarendon,3,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-12-11,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-12-12,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-12-13,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-12-14,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
KITTREDGE,Greenville GS,Greenville GS,2000-12-15,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
LEE,Orangeburg CP,Orangeburg CP,2000-12-11,Single,2000-12-11,CP,50-2000,Orangeburg,1,1.0
LEE,Orangeburg CP,Orangeburg CP,2000-12-12,Single,2000-12-11,CP,50-2000,Orangeburg,1,1.0
LEE,Orangeburg CP,Orangeburg CP,2000-12-13,Single,2000-12-11,CP,50-2000,Orangeburg,1,1.0
LEE,Orangeburg CP,Orangeburg CP,2000-12-14,Single,2000-12-11,CP,50-2000,Orangeburg,1,1.0
LEE,Orangeburg CP,Orangeburg CP,2000-12-15,Single,2000-12-11,CP,50-2000,Orangeburg,1,1.0
LOCKEMY,Florence CP,Florence CP,2000-12-11,Single,2000-12-11,CP,50-2000,Florence,12,1.0
LOCKEMY,Florence CP,Florence CP,2000-12-12,Single,2000-12-11,CP,50-2000,Florence,12,1.0
LOCKEMY,Florence CP,Florence CP,2000-12-13,Single,2000-12-11,CP,50-2000,Florence,12,1.0
LOCKEMY,Florence CP,Florence CP,2000-12-14,Single,2000-12-11,CP,50-2000,Florence,12,1.0
LOCKEMY,Florence CP,Florence CP,2000-12-15,Single,2000-12-11,CP,50-2000,Florence,12,1.0
MACAULAY,Oconee GS,Oconee GS,2000-12-11,Single,2000-12-11,GS,50-2000,Oconee,10,1.0
MACAULAY,Oconee GS,Oconee GS,2000-12-12,Single,2000-12-11,GS,50-2000,Oconee,10,1.0
MACAULAY,Oconee GS,Oconee GS,2000-12-13,Single,2000-12-11,GS,50-2000,Oconee,10,1.0
MACAULAY,Oconee GS,Oconee GS,2000-12-14,Single,2000-12-11,GS,50-2000,Oconee,10,1.0
MACAULAY,Oconee GS,Oconee GS,2000-12-15,Single,2000-12-11,GS,50-2000,Oconee,10,1.0
MANNING,5th Cir. CPNJ/PCR,5th Cir. CPNJ/PCR,2000-12-11,Single,2000-12-11,CPNJ/PCR,50-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ/PCR,5th Cir. CPNJ/PCR,2000-12-12,Single,2000-12-11,CPNJ/PCR,50-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ/PCR,5th Cir. CPNJ/PCR,2000-12-13,Single,2000-12-11,CPNJ/PCR,50-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ/PCR,5th Cir. CPNJ/PCR,2000-12-14,Single,2000-12-11,CPNJ/PCR,50-2000,5th Cir.,5,1.0
MANNING,5th Cir. CPNJ/PCR,5th Cir. CPNJ/PCR,2000-12-15,Single,2000-12-11,CPNJ/PCR,50-2000,5th Cir.,5,1.0
MARTIN,Charleston CP,Charleston CP,2000-12-11,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
MARTIN,Charleston CP,Charleston CP,2000-12-12,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
MARTIN,Charleston CP,Charleston CP,2000-12-13,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
MARTIN,Charleston CP,Charleston CP,2000-12-14,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
MARTIN,Charleston CP,Charleston CP,2000-12-15,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
MCKELLAR,5th Cir. CPNJ,5th Cir. CPNJ,2000-12-11,Single,2000-12-11,CPNJ,50-2000,5th Cir.,5,1.0
MCKELLAR,5th Cir. CPNJ,5th Cir. CPNJ,2000-12-12,Single,2000-12-11,CPNJ,50-2000,5th Cir.,5,1.0
MCKELLAR,5th Cir. CPNJ,5th Cir. CPNJ,2000-12-13,Single,2000-12-11,CPNJ,50-2000,5th Cir.,5,1.0
MCKELLAR,5th Cir. CPNJ,5th Cir. CPNJ,2000-12-14,Single,2000-12-11,CPNJ,50-2000,5th Cir.,5,1.0
MCKELLAR,5th Cir. CPNJ,5th Cir. CPNJ,2000-12-15,Single,2000-12-11,CPNJ,50-2000,5th Cir.,5,1.0
MILLING,"4th Cir. CPNJ 11 + X 12,13,14,15",4th Cir. CPNJ,2000-12-11,MultipleAD,2000-12-11,CPNJ,50-2000,4th Cir.,4,1.0
MILLING,"4th Cir. CPNJ 11 + X 12,13,14,15",X,2000-12-12,MultipleAD,2000-12-11,X,50-2000,X,na,1.0
MILLING,"4th Cir. CPNJ 11 + X 12,13,14,15",X,2000-12-13,MultipleAD,2000-12-11,X,50-2000,X,na,1.0
MILLING,"4th Cir. CPNJ 11 + X 12,13,14,15",X,2000-12-14,MultipleAD,2000-12-11,X,50-2000,X,na,1.0
MILLING,"4th Cir. CPNJ 11 + X 12,13,14,15",X,2000-12-15,MultipleAD,2000-12-11,X,50-2000,X,na,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-12-11,Single,2000-12-11,CP,50-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-12-12,Single,2000-12-11,CP,50-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-12-13,Single,2000-12-11,CP,50-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-12-14,Single,2000-12-11,CP,50-2000,Anderson,10,1.0
NICHOLSON,Anderson CP,Anderson CP,2000-12-15,Single,2000-12-11,CP,50-2000,Anderson,10,1.0
PATTERSON,Greenville GS,Greenville GS,2000-12-11,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
PATTERSON,Greenville GS,Greenville GS,2000-12-12,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
PATTERSON,Greenville GS,Greenville GS,2000-12-13,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
PATTERSON,Greenville GS,Greenville GS,2000-12-14,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
PATTERSON,Greenville GS,Greenville GS,2000-12-15,Single,2000-12-11,GS,50-2000,Greenville,13,1.0
PIEPER,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
PIEPER,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
PIEPER,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
PIEPER,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
PIEPER,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
RAWL,Charleston CP,Charleston CP,2000-12-11,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-12-12,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-12-13,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-12-14,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
RAWL,Charleston CP,Charleston CP,2000-12-15,Single,2000-12-11,CP,50-2000,Charleston,9,1.0
SAUNDERS,Greenwood GS,Greenwood GS,2000-12-11,Single,2000-12-11,GS,50-2000,Greenwood,8,1.0
SAUNDERS,Greenwood GS,Greenwood GS,2000-12-12,Single,2000-12-11,GS,50-2000,Greenwood,8,1.0
SAUNDERS,Greenwood GS,Greenwood GS,2000-12-13,Single,2000-12-11,GS,50-2000,Greenwood,8,1.0
SAUNDERS,Greenwood GS,Greenwood GS,2000-12-14,Single,2000-12-11,GS,50-2000,Greenwood,8,1.0
SAUNDERS,Greenwood GS,Greenwood GS,2000-12-15,Single,2000-12-11,GS,50-2000,Greenwood,8,1.0
SHORT,Chester CP,Chester CP,2000-12-11,Single,2000-12-11,CP,50-2000,Chester,6,1.0
SHORT,Chester CP,Chester CP,2000-12-12,Single,2000-12-11,CP,50-2000,Chester,6,1.0
SHORT,Chester CP,Chester CP,2000-12-13,Single,2000-12-11,CP,50-2000,Chester,6,1.0
SHORT,Chester CP,Chester CP,2000-12-14,Single,2000-12-11,CP,50-2000,Chester,6,1.0
SHORT,Chester CP,Chester CP,2000-12-15,Single,2000-12-11,CP,50-2000,Chester,6,1.0
THOMAS,Georgetown GS,Georgetown GS,2000-12-11,Single,2000-12-11,GS,50-2000,Georgetown,15,1.0
THOMAS,Georgetown GS,Georgetown GS,2000-12-12,Single,2000-12-11,GS,50-2000,Georgetown,15,1.0
THOMAS,Georgetown GS,Georgetown GS,2000-12-13,Single,2000-12-11,GS,50-2000,Georgetown,15,1.0
THOMAS,Georgetown GS,Georgetown GS,2000-12-14,Single,2000-12-11,GS,50-2000,Georgetown,15,1.0
THOMAS,Georgetown GS,Georgetown GS,2000-12-15,Single,2000-12-11,GS,50-2000,Georgetown,15,1.0
WATSON,X,X,2000-12-11,Single,2000-12-11,X,50-2000,X,na,1.0
WATSON,X,X,2000-12-12,Single,2000-12-11,X,50-2000,X,na,1.0
WATSON,X,X,2000-12-13,Single,2000-12-11,X,50-2000,X,na,1.0
WATSON,X,X,2000-12-14,Single,2000-12-11,X,50-2000,X,na,1.0
WATSON,X,X,2000-12-15,Single,2000-12-11,X,50-2000,X,na,1.0
